@relation 'pacman-weka.filters.unsupervised.attribute.Remove-R13-16,19-21,23,28-31'

@attribute columna_pacman numeric
@attribute fila_pacman numeric
@attribute num_fantasmas numeric
@attribute num_fantasmas_vivos numeric
@attribute columna_fantasma_1 numeric
@attribute fila_fantasma_1 numeric
@attribute columna_fantasma_2 numeric
@attribute fila_fantasma_2 numeric
@attribute columna_fantasma_3 numeric
@attribute fila_fantasma_3 numeric
@attribute columna_fantasma_4 numeric
@attribute fila_fantasma_4 numeric
@attribute columna_fantasma_mas_cercano numeric
@attribute fila_fantasma_mas_cercano numeric
@attribute num_comida numeric
@attribute isWallNorth {False,True}
@attribute isWallSouth {False,True}
@attribute isWallEast {False,True}
@attribute isWallWest {False,True}
@attribute score numeric
@attribute dir_anterior_pacman {Stop,East,West,North,South}
@attribute dir_pacman {Stop,East,West,North,South}
@attribute next_score numeric

@data
23,4,4,3,1,8,2,6,18,4,7,1,18,4,312,False,False,False,False,2672,West,West,2771
22,4,4,3,1,8,2,6,18,4,7,1,18,4,311,False,False,False,False,2771,West,West,2870
21,4,4,3,1,8,2,6,18,4,7,1,18,4,310,True,False,False,False,2870,West,West,2969
20,4,4,3,1,8,2,6,18,4,7,1,18,4,309,False,False,False,True,2969,West,West,3068
20,3,4,3,1,8,2,6,18,4,7,1,18,4,308,False,True,False,False,3068,West,South,3167
19,3,4,3,1,8,2,6,18,4,7,1,18,4,307,True,True,False,False,3167,South,West,3266
18,3,4,3,1,8,2,6,18,4,7,1,18,4,306,False,True,False,False,3266,West,West,3465
18,4,4,2,1,8,2,6,5,1,7,1,2,6,306,True,False,True,False,3465,West,North,3564
17,4,4,2,1,8,2,6,5,1,7,1,2,6,305,False,False,False,False,3564,North,West,3663
16,4,4,2,1,8,2,6,5,1,7,1,2,6,304,False,False,False,False,3663,West,West,3762
15,4,4,2,1,8,2,6,5,1,7,1,2,6,303,True,False,False,False,3762,West,West,3861
14,4,4,2,1,8,2,6,5,1,7,1,2,6,302,False,False,False,False,3861,West,West,3960
13,4,4,2,1,8,2,6,5,1,7,1,2,6,301,False,False,False,False,3960,West,West,4059
12,4,4,2,1,8,2,6,5,1,7,1,2,6,300,True,False,False,False,4059,West,West,4158
11,4,4,2,1,8,2,6,5,1,7,1,2,6,299,False,False,False,False,4158,West,West,4257
10,4,4,2,1,8,2,6,5,1,7,1,2,6,298,False,False,False,False,4257,West,West,4356
9,4,4,2,1,8,2,6,5,1,7,1,2,6,297,True,False,False,False,4356,West,West,4455
8,4,4,2,1,8,2,6,5,1,7,1,2,6,296,False,False,False,False,4455,West,West,4554
7,4,4,2,1,8,2,6,5,1,7,1,2,6,295,False,False,False,False,4554,West,West,4653
6,4,4,2,1,8,2,6,5,1,7,1,2,6,294,True,False,False,False,4653,West,West,4752
5,4,4,2,1,8,2,6,5,1,7,1,2,6,293,False,False,False,False,4752,West,West,4851
4,4,4,2,1,8,2,6,5,1,7,1,2,6,292,False,False,False,False,4851,West,West,4950
3,4,4,2,1,8,2,6,5,1,7,1,2,6,291,True,False,False,False,4950,West,West,5049
2,4,4,2,1,8,2,6,5,1,7,1,2,6,290,False,False,False,False,5049,West,West,5148
2,5,4,2,1,8,2,6,5,1,7,1,2,6,289,False,False,True,False,5148,West,North,5347
2,6,4,1,1,8,3,1,5,1,7,1,1,8,289,False,False,True,False,5347,North,North,5446
2,7,4,1,1,8,3,1,5,1,7,1,1,8,288,False,False,True,False,5446,North,North,5545
13,11,4,4,6,6,6,11,13,7,14,11,14,11,1,False,False,False,False,-3,North,East,196
14,11,4,3,6,5,7,11,13,6,7,1,13,6,1,False,False,False,False,196,East,East,195
14,10,4,3,7,5,8,11,13,6,7,1,13,6,1,False,False,False,False,195,East,South,194
14,9,4,3,7,4,8,11,14,6,7,1,14,6,1,False,False,False,False,194,South,South,193
14,8,4,3,7,5,9,11,14,5,7,1,14,5,1,False,False,False,False,193,South,South,192
14,7,4,3,6,5,9,10,14,4,7,1,14,4,1,False,False,False,False,192,South,South,191
14,6,4,3,7,5,10,10,15,4,7,1,15,4,1,False,False,False,False,191,South,South,190
14,5,4,3,7,4,9,10,15,3,7,1,15,3,1,False,False,False,False,190,South,South,189
14,4,4,3,7,4,8,10,15,3,7,1,15,3,1,False,False,False,False,189,South,South,188
15,4,4,3,7,4,9,10,16,3,7,1,16,3,1,False,False,False,False,188,South,East,187
15,3,4,3,6,4,8,10,16,4,7,1,16,4,1,False,True,False,False,187,East,South,186
16,3,4,3,6,4,8,10,16,5,7,1,16,5,1,False,True,False,False,186,South,East,185
16,4,4,3,5,4,8,9,16,6,7,1,16,6,1,False,False,False,False,185,East,North,184
16,5,4,3,5,3,8,10,16,7,7,1,16,7,1,False,False,False,False,184,North,North,183
16,6,4,3,4,3,8,9,16,8,7,1,16,8,1,False,False,False,False,183,North,North,182
16,7,4,3,4,3,8,8,15,8,7,1,15,8,1,False,False,False,False,182,North,North,181
16,8,4,3,5,3,8,7,15,9,7,1,15,9,1,False,False,False,False,181,North,North,180
15,8,4,3,5,4,8,6,15,9,7,1,15,9,1,False,False,False,False,180,North,West,379
15,9,4,2,4,4,8,7,5,1,7,1,8,7,1,False,False,False,False,379,West,North,378
15,10,4,2,4,4,8,7,5,1,7,1,8,7,1,False,False,False,False,378,North,North,377
14,10,4,2,4,4,8,8,5,1,7,1,8,8,1,False,False,False,False,377,North,West,376
13,10,4,2,4,5,8,7,5,1,7,1,8,7,1,False,False,False,False,376,West,West,375
12,10,4,2,4,5,9,7,5,1,7,1,9,7,1,False,False,False,False,375,West,West,374
11,10,4,2,4,4,9,8,5,1,7,1,9,8,1,False,False,False,False,374,West,West,373
10,10,4,2,3,4,9,8,5,1,7,1,9,8,1,False,False,False,False,373,West,West,372
10,9,4,2,4,4,10,8,5,1,7,1,10,8,1,False,False,False,False,372,West,South,571
10,8,4,1,4,3,3,1,5,1,7,1,4,3,1,False,False,False,False,571,South,South,570
9,8,4,1,4,3,3,1,5,1,7,1,4,3,1,False,False,False,False,570,South,West,569
8,8,4,1,4,4,3,1,5,1,7,1,4,4,1,False,False,False,False,569,West,West,568
7,8,4,1,5,4,3,1,5,1,7,1,5,4,1,False,False,False,False,568,West,West,567
6,8,4,1,5,3,3,1,5,1,7,1,5,3,1,False,False,False,False,567,West,West,566
6,7,4,1,4,3,3,1,5,1,7,1,4,3,1,False,False,False,False,566,West,South,565
6,6,4,1,4,3,3,1,5,1,7,1,4,3,1,False,False,False,False,565,South,South,564
6,5,4,1,5,3,3,1,5,1,7,1,5,3,1,False,False,False,False,564,South,South,563
3,6,4,4,7,5,10,6,11,4,18,6,7,5,0,True,True,False,False,-4,East,East,-5
4,6,4,4,7,6,10,6,10,4,17,6,7,6,0,True,True,False,False,-5,East,East,-6
5,6,4,4,7,5,10,6,10,3,18,6,7,5,0,True,True,False,False,-6,East,East,-7
6,6,4,4,7,4,11,6,9,3,18,6,7,4,0,True,True,False,False,-7,East,East,-8
7,6,4,4,6,4,11,6,10,3,18,6,6,4,0,True,False,False,False,-8,East,East,-9
7,5,4,4,6,4,10,6,9,3,18,5,6,4,0,False,False,True,True,-9,East,South,-10
7,4,4,4,5,4,10,6,9,4,18,5,5,4,0,False,False,False,False,-10,South,South,-11
6,4,4,4,5,3,9,6,9,4,18,6,5,3,0,True,False,False,False,-11,South,West,-12
5,4,4,4,5,3,8,6,10,4,17,6,5,3,0,True,False,False,False,-12,West,West,187
5,3,4,3,1,1,7,6,10,3,18,6,7,6,0,False,True,False,False,187,West,South,186
6,3,4,3,1,1,7,5,10,4,18,5,7,5,0,False,True,False,False,186,South,East,185
6,4,4,3,1,1,7,6,11,4,18,4,7,6,0,True,False,False,False,185,East,North,184
6,4,4,3,1,1,7,6,10,4,18,5,7,6,0,True,False,False,False,184,North,North,183
7,4,4,3,1,1,6,6,10,3,18,4,6,6,0,False,False,False,False,183,North,East,182
7,5,4,3,1,1,6,6,9,3,18,4,6,6,0,False,False,True,True,182,East,North,181
7,6,4,3,1,1,6,6,9,3,17,4,6,6,0,True,False,False,False,181,North,North,380
6,6,4,2,1,1,3,1,9,4,18,4,9,4,0,True,True,False,False,380,North,West,379
7,6,4,2,1,1,3,1,8,4,17,4,8,4,0,True,False,False,False,379,West,East,378
7,5,4,2,1,1,3,1,8,3,18,4,8,3,0,False,False,True,True,378,East,South,377
7,4,4,2,1,1,3,1,8,4,17,4,8,4,0,False,False,False,False,377,South,South,376
7,3,4,2,1,1,3,1,8,3,16,4,8,3,0,False,True,False,False,376,South,South,575
8,3,4,1,1,1,3,1,5,1,17,4,17,4,0,False,True,False,False,575,South,East,574
9,3,4,1,1,1,3,1,5,1,17,3,17,3,0,False,True,False,False,574,East,East,573
10,3,4,1,1,1,3,1,5,1,16,3,16,3,0,False,True,False,False,573,East,East,572
11,3,4,1,1,1,3,1,5,1,15,3,15,3,0,False,True,False,False,572,East,East,571
12,3,4,1,1,1,3,1,5,1,15,3,15,3,0,False,True,False,False,571,East,East,570
13,3,4,1,1,1,3,1,5,1,15,3,15,3,0,False,True,False,False,570,East,East,569
1,16,4,4,4,10,9,5,19,5,25,15,4,10,0,False,False,False,True,-4,South,South,-5
1,15,4,4,4,10,9,6,19,4,24,15,4,10,0,False,False,False,True,-5,South,South,-6
1,14,4,4,4,10,10,6,20,4,23,15,4,10,0,False,False,False,True,-6,South,South,-7
1,13,4,4,3,10,10,5,20,5,22,15,3,10,0,False,False,True,True,-7,South,South,-8
1,12,4,4,4,10,11,5,19,5,23,15,4,10,0,False,False,False,True,-8,South,South,-9
1,11,4,4,4,10,11,4,19,4,22,15,4,10,0,False,False,True,True,-9,South,South,-10
1,10,4,4,3,10,10,4,18,4,21,15,3,10,0,False,False,True,True,-10,South,South,-11
1,9,4,4,3,10,9,4,18,5,20,15,3,10,0,False,False,True,True,-11,South,South,-12
1,8,4,4,3,10,9,4,18,6,20,15,3,10,0,False,False,True,True,-12,South,South,-13
1,7,4,4,3,10,9,5,18,5,20,15,3,10,0,False,False,True,True,-13,South,South,-14
1,6,4,4,4,10,9,4,18,4,20,14,4,10,0,False,False,False,True,-14,South,South,-15
2,6,4,4,5,10,9,3,18,5,20,13,5,10,0,True,False,False,False,-15,South,East,-16
3,6,4,4,4,10,9,4,18,5,19,13,4,10,0,False,False,False,False,-16,East,East,-17
4,6,4,4,5,10,8,4,17,5,19,12,5,10,0,False,False,False,False,-17,East,East,-18
5,6,4,4,5,9,8,5,17,4,18,12,5,9,0,False,False,False,False,-18,East,East,-19
5,7,4,4,4,9,8,4,17,3,18,13,4,9,0,False,False,False,False,-19,East,North,-20
5,8,4,4,3,9,8,5,17,4,19,13,3,9,0,False,False,False,False,-20,North,North,-21
5,9,4,4,4,9,9,5,17,5,19,12,4,9,0,False,False,False,False,-21,North,North,178
4,9,4,3,1,1,8,5,17,4,20,12,8,5,0,False,False,False,False,178,North,West,177
