@relation pacman-weka.filters.unsupervised.attribute.Remove-R35-weka.filters.unsupervised.attribute.Remove-R32

@attribute columna_pacman numeric
@attribute fila_pacman numeric
@attribute num_fantasmas numeric
@attribute num_fantasmas_vivos numeric
@attribute columna_fantasma_1 numeric
@attribute fila_fantasma_1 numeric
@attribute columna_fantasma_2 numeric
@attribute fila_fantasma_2 numeric
@attribute columna_fantasma_3 numeric
@attribute fila_fantasma_3 numeric
@attribute columna_fantasma_4 numeric
@attribute fila_fantasma_4 numeric
@attribute dist_1 numeric
@attribute dist_2 numeric
@attribute dist_3 numeric
@attribute dist_4 numeric
@attribute columna_fantasma_mas_cercano numeric
@attribute fila_fantasma_mas_cercano numeric
@attribute dist_columna_fantasma_cercano numeric
@attribute dist_fila_fantasma_cercano numeric
@attribute dist_fantasma_cercano numeric
@attribute num_comida numeric
@attribute dist_comida numeric
@attribute isWallNorth {False,True}
@attribute isWallSouth {False,True}
@attribute isWallEast {False,True}
@attribute isWallWest {False,True}
@attribute distNorth numeric
@attribute distSouth numeric
@attribute distEast numeric
@attribute distWest numeric
@attribute dir_anterior_pacman {Stop,East,West,North,South}
@attribute dir_pacman {Stop,East,West,North,South}

@data
2,6,4,4,7,4,7,6,12,3,16,6,7,5,13,15,7,6,5,0,5,0,-1,True,True,False,False,1,1,17,2,Stop,East
3,6,4,4,8,4,7,5,11,3,16,5,7,5,11,13,7,5,4,1,5,0,-1,True,True,False,False,1,1,16,3,East,East
4,6,4,4,8,4,7,5,11,3,16,6,6,4,10,13,7,5,3,1,4,0,-1,True,True,False,False,1,1,15,4,East,East
5,6,4,4,7,4,7,5,11,4,16,5,4,3,8,11,7,5,2,1,3,0,-1,True,True,False,False,1,1,14,5,East,East
6,6,4,4,7,3,7,6,11,4,16,6,4,1,7,10,7,6,1,0,1,0,-1,True,True,False,False,1,1,13,6,East,East
7,6,4,3,6,3,3,1,11,4,16,6,4,-1,6,8,6,3,1,3,4,0,-1,True,False,False,False,1,4,12,7,East,East
7,5,4,3,6,4,3,1,10,4,15,6,2,-1,4,9,6,4,1,1,2,0,-1,False,False,True,True,2,3,1,1,East,South
7,4,4,3,5,4,3,1,11,4,15,6,2,-1,4,9,5,4,2,0,2,0,-1,False,False,False,False,3,2,12,7,South,South
6,4,4,3,5,3,3,1,11,3,14,6,2,-1,6,9,5,3,1,1,2,0,-1,True,False,False,False,1,2,13,6,South,West
5,4,4,3,6,3,3,1,12,3,14,5,2,-1,8,10,6,3,1,1,2,0,-1,True,False,False,False,1,2,14,5,West,West
6,4,4,3,6,3,3,1,12,4,14,5,1,-1,6,9,6,3,0,1,1,0,-1,True,False,False,False,1,2,13,6,West,East
6,3,4,2,1,1,3,1,11,4,14,5,-1,-1,6,10,11,4,5,1,6,0,-1,False,True,False,False,2,1,13,6,East,South
7,3,4,2,1,1,3,1,10,4,14,5,-1,-1,4,8,10,4,3,1,4,0,-1,False,True,False,False,4,1,12,7,South,East
8,3,4,2,1,1,3,1,10,4,14,4,-1,-1,3,8,10,4,2,1,3,0,-1,False,True,False,False,2,1,11,8,East,East
9,3,4,2,1,1,3,1,9,4,14,5,-1,-1,1,8,9,4,0,1,1,0,-1,False,True,False,False,2,1,10,9,East,East
9,4,4,1,1,1,3,1,5,1,14,6,-1,-1,-1,6,14,6,5,2,7,0,-1,True,False,False,False,1,2,10,9,East,North
10,4,4,1,1,1,3,1,5,1,13,6,-1,-1,-1,6,13,6,3,2,5,0,-1,True,False,False,False,1,2,9,10,North,East
11,4,4,1,1,1,3,1,5,1,14,6,-1,-1,-1,4,14,6,3,2,5,0,-1,True,False,False,False,1,2,8,11,East,East
12,4,4,1,1,1,3,1,5,1,14,5,-1,-1,-1,4,14,5,2,1,3,0,-1,True,False,False,False,1,2,7,12,East,East
13,4,4,1,1,1,3,1,5,1,14,6,-1,-1,-1,3,14,6,1,2,3,0,-1,True,False,False,False,1,2,6,13,East,East
1,17,4,4,6,9,11,3,18,6,25,13,13,24,28,27,6,9,5,8,13,0,-1,False,False,True,True,2,15,1,1,Stop,South
1,16,4,4,6,9,10,3,18,6,25,14,12,22,27,25,6,9,5,7,12,0,-1,False,False,False,True,3,14,17,1,South,South
1,15,4,4,6,9,11,3,19,6,25,15,11,22,27,24,6,9,5,6,11,0,-1,False,False,False,True,4,13,17,1,South,South
1,14,4,4,5,9,11,4,19,5,25,15,9,20,27,26,5,9,4,5,9,0,-1,False,False,False,True,5,12,10,1,South,South
1,13,4,4,4,9,11,5,19,5,25,16,7,18,26,27,4,9,3,4,7,0,-1,False,False,True,True,6,11,1,1,South,South
1,12,4,4,4,10,11,5,20,5,25,16,5,17,26,27,4,10,3,2,5,0,-1,False,False,False,True,7,10,20,1,South,South
1,11,4,4,3,10,10,5,20,6,24,16,3,15,24,28,3,10,2,1,3,0,-1,False,False,True,True,8,9,1,1,South,South
1,10,4,4,3,9,10,5,21,6,24,16,3,14,24,28,3,9,2,1,3,0,-1,False,False,True,True,9,8,1,1,South,South
1,9,4,4,4,9,9,5,20,6,24,15,3,12,22,30,4,9,3,0,3,0,-1,False,False,True,True,10,7,1,1,South,South
1,8,4,4,4,9,10,5,20,6,25,15,4,12,21,30,4,9,3,1,4,0,-1,False,False,True,True,11,6,1,1,South,South
1,7,4,4,4,10,11,5,20,6,24,15,6,12,20,31,4,10,3,3,6,0,-1,False,False,True,True,12,5,1,1,South,South
1,6,4,4,5,10,11,5,20,5,24,15,8,11,20,32,5,10,4,4,8,0,-1,False,False,False,True,13,4,11,1,South,South
2,6,4,4,4,10,11,4,20,4,24,15,6,11,20,32,4,10,2,4,6,0,-1,True,False,False,False,1,4,10,2,South,East
3,6,4,4,4,9,11,5,20,4,24,16,4,9,19,32,4,9,1,3,4,0,-1,False,False,False,False,5,4,9,3,East,East
4,6,4,4,4,8,11,6,21,4,25,16,2,7,19,31,4,8,0,2,2,0,-1,False,False,False,False,5,4,8,4,East,East
4,7,4,4,3,8,11,5,21,3,25,16,2,9,21,29,3,8,1,1,2,0,-1,False,False,False,False,4,5,3,2,East,North
3,7,4,4,4,8,11,5,21,3,25,15,2,10,22,29,4,8,1,1,2,0,-1,False,False,False,True,4,5,4,1,North,West
4,7,4,4,4,9,11,4,21,3,24,15,2,10,21,27,4,9,0,2,2,0,-1,False,False,False,False,4,5,3,2,West,East
4,8,4,4,3,9,11,5,22,3,24,14,2,10,23,26,3,9,1,1,2,0,-1,False,False,False,False,3,6,3,2,East,North
3,8,4,4,3,9,11,6,22,3,24,14,1,10,24,28,3,9,0,1,1,0,-1,False,False,False,True,3,6,4,1,North,West
3,9,4,3,1,1,10,6,22,3,25,14,-1,10,25,26,10,6,7,3,10,0,-1,False,False,False,True,2,7,4,1,West,North
4,9,4,3,1,1,10,5,22,4,25,13,-1,10,23,25,10,5,6,4,10,0,-1,False,False,False,False,2,7,3,2,North,East
5,9,4,3,1,1,9,5,22,3,25,13,-1,8,23,24,9,5,4,4,8,0,-1,False,False,False,False,2,7,2,3,East,East
6,9,4,3,1,1,9,6,23,3,25,13,-1,6,23,24,9,6,3,3,6,0,-1,False,False,True,False,2,4,1,4,East,East
6,8,4,3,1,1,10,6,22,3,25,14,-1,6,21,24,10,6,4,2,6,0,-1,False,False,True,False,3,3,1,4,East,South
6,7,4,3,1,1,10,5,23,3,25,13,-1,6,21,25,10,5,4,2,6,0,-1,False,False,True,False,4,2,1,4,South,South
6,6,4,3,1,1,10,5,23,4,25,13,-1,5,19,27,10,5,4,1,5,0,-1,False,True,False,False,5,1,6,6,South,South
7,6,4,3,1,1,9,5,23,5,25,14,-1,3,17,26,9,5,2,1,3,0,-1,True,True,False,False,1,1,5,7,South,East
8,6,4,3,1,1,8,5,24,5,25,14,-1,1,17,24,8,5,0,1,1,0,-1,False,False,False,False,11,4,4,8,East,East
8,5,4,2,1,1,3,1,23,5,24,14,-1,-1,15,25,23,5,15,0,15,0,-1,False,False,False,True,12,3,4,1,East,South
9,5,4,2,1,1,3,1,23,6,24,14,-1,-1,15,24,23,6,14,1,15,0,-1,False,False,False,False,12,3,3,2,South,East
10,5,4,2,1,1,3,1,22,6,24,14,-1,-1,13,24,22,6,12,1,13,0,-1,False,False,False,False,12,3,2,3,East,East
11,5,4,2,1,1,3,1,22,6,24,15,-1,-1,12,24,22,6,11,1,12,0,-1,False,False,True,False,8,3,1,4,East,East
11,6,4,2,1,1,3,1,21,6,24,16,-1,-1,10,22,21,6,10,0,10,0,-1,False,False,True,False,7,4,1,11,East,North
11,7,4,2,1,1,3,1,21,6,24,15,-1,-1,11,22,21,6,10,1,11,0,-1,False,False,True,False,6,5,1,4,North,North
11,8,4,2,1,1,3,1,22,6,25,15,-1,-1,13,20,22,6,11,2,13,0,-1,False,False,True,False,5,6,1,4,North,North
11,9,4,2,1,1,3,1,22,6,24,15,-1,-1,14,20,22,6,11,3,14,0,-1,False,False,True,False,4,7,1,4,North,North
11,10,4,2,1,1,3,1,22,6,25,15,-1,-1,15,20,22,6,11,4,15,0,-1,False,False,True,False,3,8,1,4,North,North
11,11,4,2,1,1,3,1,23,6,25,16,-1,-1,17,19,23,6,12,5,17,0,-1,False,False,True,False,2,9,1,4,North,North
11,12,4,2,1,1,3,1,22,6,25,16,-1,-1,17,18,22,6,11,6,17,0,-1,True,False,False,False,1,10,10,11,North,North
12,12,4,2,1,1,3,1,21,6,25,16,-1,-1,15,16,21,6,9,6,15,0,-1,True,True,False,False,1,1,9,12,North,East
13,12,4,2,1,1,3,1,22,6,25,15,-1,-1,15,14,25,15,12,3,15,0,-1,True,False,False,False,1,10,8,13,East,East
14,12,4,2,1,1,3,1,23,6,24,15,-1,-1,15,12,24,15,10,3,13,0,-1,False,False,False,False,7,10,7,14,East,East
15,12,4,2,1,1,3,1,23,5,23,15,-1,-1,15,11,23,15,8,3,11,0,-1,True,False,False,False,1,3,6,15,East,East
16,12,4,2,1,1,3,1,23,6,23,15,-1,-1,13,11,23,15,7,3,10,0,-1,True,False,False,False,1,3,5,16,East,East
17,12,4,2,1,1,3,1,24,6,23,16,-1,-1,13,11,23,16,6,4,10,0,-1,False,False,False,False,7,3,4,17,East,East
18,12,4,2,1,1,3,1,24,6,24,16,-1,-1,12,11,24,16,6,4,10,0,-1,False,False,False,False,3,3,3,18,East,East
19,12,4,2,1,1,3,1,23,6,25,16,-1,-1,10,11,23,6,4,6,10,0,-1,False,False,False,False,3,3,2,19,East,East
20,12,4,2,1,1,3,1,23,6,25,17,-1,-1,9,11,23,6,3,6,9,0,-1,False,False,True,False,7,3,1,20,East,East
20,11,4,2,1,1,3,1,23,7,25,18,-1,-1,7,12,23,7,3,4,7,0,-1,False,False,True,False,8,2,1,8,East,South
20,10,4,2,1,1,3,1,23,8,25,18,-1,-1,5,12,23,8,3,2,5,0,-1,False,True,False,False,9,1,6,8,South,South
21,10,4,2,1,1,3,1,22,8,25,17,-1,-1,3,12,22,8,1,2,3,0,-1,True,True,False,False,1,1,5,9,South,East
22,10,4,2,1,1,3,1,22,8,25,18,-1,-1,2,10,22,8,0,2,2,0,-1,False,True,False,False,2,1,4,10,East,East
23,10,4,2,1,1,3,1,21,8,25,17,-1,-1,4,9,21,8,2,2,4,0,-1,False,False,False,False,2,8,3,11,East,East
23,9,4,2,1,1,3,1,21,8,25,17,-1,-1,3,11,21,8,2,1,3,0,-1,False,False,False,True,3,7,3,1,East,South
23,8,4,2,1,1,3,1,22,8,25,18,-1,-1,1,11,22,8,1,0,1,0,-1,False,False,False,False,4,6,3,11,South,South
22,8,4,1,1,1,3,1,5,1,25,17,-1,-1,-1,13,25,17,3,9,12,0,-1,True,True,False,False,1,1,4,10,South,West
23,8,4,1,1,1,3,1,5,1,25,18,-1,-1,-1,11,25,18,2,10,12,0,-1,False,False,False,False,4,6,3,11,West,East
23,9,4,1,1,1,3,1,5,1,25,17,-1,-1,-1,9,25,17,2,8,10,0,-1,False,False,False,True,3,7,3,1,East,North
23,10,4,1,1,1,3,1,5,1,25,16,-1,-1,-1,9,25,16,2,6,8,0,-1,False,False,False,False,2,8,3,11,North,North
22,10,4,1,1,1,3,1,5,1,25,17,-1,-1,-1,10,25,17,3,7,10,0,-1,False,True,False,False,2,1,4,10,North,West
21,10,4,1,1,1,3,1,5,1,25,17,-1,-1,-1,11,25,17,4,7,11,0,-1,True,True,False,False,1,1,5,9,West,West
20,10,4,1,1,1,3,1,5,1,25,17,-1,-1,-1,11,25,17,5,7,12,0,-1,False,True,False,False,9,1,6,8,West,West
20,11,4,1,1,1,3,1,5,1,25,16,-1,-1,-1,11,25,16,5,5,10,0,-1,False,False,True,False,8,2,1,8,West,North
20,12,4,1,1,1,3,1,5,1,25,17,-1,-1,-1,10,25,17,5,5,10,0,-1,False,False,True,False,7,3,1,20,North,North
20,13,4,1,1,1,3,1,5,1,25,17,-1,-1,-1,10,25,17,5,4,9,0,-1,False,False,True,False,6,4,1,4,North,North
20,14,4,1,1,1,3,1,5,1,25,18,-1,-1,-1,9,25,18,5,4,9,0,-1,False,False,True,False,5,5,1,9,North,North
20,15,4,1,1,1,3,1,5,1,25,18,-1,-1,-1,7,25,18,5,3,8,0,-1,False,False,False,True,4,6,6,1,North,North
21,15,4,1,1,1,3,1,5,1,24,18,-1,-1,-1,7,24,18,3,3,6,0,-1,False,True,False,False,4,1,5,2,North,East
21,16,4,1,1,1,3,1,5,1,25,18,-1,-1,-1,5,25,18,4,2,6,0,-1,False,False,False,False,3,2,5,2,East,North
22,16,4,1,1,1,3,1,5,1,25,17,-1,-1,-1,3,25,17,3,1,4,0,-1,True,False,False,False,1,4,4,3,North,East
8,3,4,4,9,9,8,9,11,9,11,9,7,6,9,8,8,9,0,6,6,113,1,True,True,False,False,1,1,6,3,Stop,West
7,3,4,4,9,9,9,9,11,9,10,9,8,8,10,9,9,9,2,6,8,112,1,True,True,False,False,1,1,7,2,West,West
6,3,4,4,8,9,9,10,10,9,10,9,8,10,10,9,8,9,2,6,8,111,1,False,True,False,True,11,1,8,1,West,West
6,4,4,4,8,9,9,9,9,9,9,9,7,8,8,9,8,9,2,5,7,110,1,False,False,True,True,10,2,1,1,West,North
6,5,4,4,9,9,8,9,9,9,9,10,7,6,7,8,8,9,2,4,6,109,1,False,False,False,False,9,3,8,4,North,North
6,6,4,4,8,9,8,9,9,9,9,10,5,5,6,7,8,9,2,3,5,108,1,False,False,True,False,8,4,1,4,North,North
6,7,4,4,9,9,7,9,9,10,9,10,5,3,6,7,7,9,1,2,3,107,1,False,False,True,False,7,5,1,4,North,North
6,8,4,4,9,9,8,9,10,10,9,11,4,3,6,7,8,9,2,1,3,106,1,False,False,True,False,6,6,1,4,North,North
6,9,4,4,9,9,7,9,10,9,9,12,3,1,4,7,7,9,1,0,1,105,1,False,False,False,False,5,7,6,6,North,North
7,9,4,3,10,9,3,1,11,9,10,12,3,-1,4,6,10,9,3,0,3,105,2,True,True,False,False,1,1,5,7,North,East
8,9,4,3,11,9,3,1,11,9,10,12,3,-1,3,5,11,9,3,0,3,105,3,True,True,False,False,1,1,4,8,East,East
9,9,4,3,10,9,3,1,11,9,10,12,1,-1,2,3,10,9,1,0,1,105,2,False,True,False,False,5,1,3,9,East,East
10,9,4,2,1,1,3,1,11,9,10,11,-1,-1,1,3,11,9,1,0,1,105,2,False,True,False,False,5,1,2,10,East,East
11,9,4,1,1,1,3,1,5,1,10,12,-1,-1,-1,5,10,12,1,3,4,105,2,True,True,True,False,1,1,1,11,East,East
10,9,4,1,1,1,3,1,5,1,10,13,-1,-1,-1,5,10,13,0,4,4,105,2,False,True,False,False,5,1,2,10,East,West
10,10,4,1,1,1,3,1,5,1,9,13,-1,-1,-1,3,9,13,1,3,4,105,1,False,False,True,False,4,2,1,2,West,North
19,17,4,4,2,8,2,6,17,4,28,6,26,28,15,21,17,4,2,13,15,336,1,True,False,False,True,1,11,2,1,Stop,West
19,16,4,4,2,8,1,6,17,4,28,5,25,28,14,19,17,4,2,12,14,335,1,False,False,False,False,2,10,3,4,West,South
18,16,4,4,2,7,2,6,17,5,28,6,25,26,12,19,17,5,1,11,12,334,1,True,True,False,False,1,1,4,3,South,West
17,16,4,4,1,7,2,5,17,4,28,7,25,26,12,20,17,4,0,12,12,333,1,False,False,False,False,2,14,5,2,West,West
17,15,4,4,2,7,2,4,17,3,28,7,23,26,12,20,17,3,0,12,12,332,1,False,False,True,False,3,13,1,5,West,South
17,14,4,4,2,6,1,4,17,3,28,6,23,26,11,19,17,3,0,11,11,331,1,False,False,True,False,4,12,1,2,South,South
17,13,4,4,1,6,1,4,16,3,28,6,23,25,11,17,16,3,1,10,11,330,1,False,False,False,False,5,11,5,6,South,South
16,13,4,4,2,6,1,5,17,3,28,7,21,23,11,17,17,3,1,10,11,329,1,False,False,False,False,5,11,6,5,South,West
17,13,4,4,2,6,1,5,17,3,27,7,22,24,10,17,17,3,0,10,10,329,1,False,False,False,False,5,11,5,6,West,East
17,12,4,4,2,5,1,5,18,3,28,7,22,23,10,16,18,3,1,9,10,328,1,False,False,True,False,6,10,1,2,East,South
17,11,4,4,2,5,1,4,17,3,28,7,21,23,8,15,17,3,0,8,8,327,1,False,False,False,False,7,9,12,6,South,South
17,10,4,4,2,5,1,4,18,3,28,7,20,22,8,13,18,3,1,7,8,326,1,False,False,True,False,8,8,1,2,South,South
17,9,4,4,2,4,1,3,19,3,27,7,20,22,8,13,19,3,2,6,8,325,1,False,False,False,False,9,7,3,17,South,South
17,8,4,4,2,5,1,3,19,3,28,7,18,21,7,13,19,3,2,5,7,324,1,False,False,True,False,10,6,1,2,South,South
17,7,4,4,2,4,2,3,19,3,28,6,18,19,6,11,19,3,2,4,6,323,1,False,False,False,False,11,5,12,9,South,South
17,6,4,4,2,3,1,3,20,3,27,6,18,19,6,11,20,3,3,3,6,322,1,False,False,False,False,12,4,2,14,South,South
17,5,4,4,2,3,1,3,21,3,28,6,17,18,6,12,21,3,4,2,6,321,1,False,False,True,False,13,3,1,2,South,South
17,4,4,4,2,3,1,3,22,3,28,6,16,17,6,14,22,3,5,1,6,320,1,False,False,False,False,14,2,2,17,South,South
18,4,4,4,1,3,1,4,22,3,28,7,18,17,5,12,22,3,4,1,5,320,1,True,False,True,False,1,2,1,18,South,East
18,3,4,4,1,4,2,4,21,3,28,6,18,17,3,12,21,3,3,0,3,319,1,False,True,False,False,2,1,11,18,East,South
19,3,4,4,1,3,3,4,22,3,28,5,18,17,3,10,22,3,3,0,3,318,1,True,True,False,False,1,1,10,19,South,East
20,3,4,4,1,3,4,4,21,3,28,4,19,17,1,8,21,3,1,0,1,317,1,False,True,False,False,6,1,9,20,East,East
21,3,4,3,1,4,4,5,5,1,27,4,21,19,-1,8,27,4,6,1,7,316,1,False,True,False,False,2,1,8,21,East,East
22,3,4,3,1,5,5,5,5,1,28,4,23,19,-1,6,28,4,6,1,7,315,1,False,True,False,False,10,1,7,22,East,East
23,3,4,3,1,4,5,6,5,1,28,3,23,21,-1,5,28,3,5,0,5,314,1,False,True,False,False,15,1,6,23,East,East
24,3,4,3,1,3,5,7,5,1,28,3,23,23,-1,4,28,3,4,0,4,313,1,False,True,False,False,2,1,5,24,East,East
25,3,4,3,1,3,5,6,5,1,28,3,24,23,-1,3,28,3,3,0,3,312,1,False,True,False,False,12,1,4,25,East,East
26,3,4,3,1,4,5,5,5,1,28,3,26,23,-1,1,28,3,2,0,2,311,1,False,True,False,False,13,1,3,26,East,East
27,3,4,2,1,3,5,5,5,1,7,1,26,24,-1,-1,5,5,22,2,24,310,1,False,True,False,False,2,1,2,27,East,East
26,3,4,2,2,3,5,6,5,1,7,1,24,24,-1,-1,2,3,24,0,24,310,1,False,True,False,False,13,1,3,26,East,West
25,3,4,2,2,3,4,6,5,1,7,1,23,24,-1,-1,2,3,23,0,23,310,1,False,True,False,False,12,1,4,25,West,West
24,3,4,2,1,3,4,5,5,1,7,1,23,22,-1,-1,4,5,20,2,22,310,1,False,True,False,False,2,1,5,24,West,West
23,3,4,2,1,3,4,6,5,1,7,1,22,22,-1,-1,1,3,22,0,22,310,1,False,True,False,False,15,1,6,23,West,West
22,3,4,2,1,3,4,5,5,1,7,1,21,20,-1,-1,4,5,18,2,20,310,1,False,True,False,False,10,1,7,22,West,West
21,3,4,2,1,3,4,6,5,1,7,1,20,20,-1,-1,1,3,20,0,20,310,1,False,True,False,False,2,1,8,21,West,West
20,3,4,2,2,3,4,6,5,1,7,1,18,19,-1,-1,2,3,18,0,18,310,1,False,True,False,False,6,1,9,20,West,West
19,3,4,2,3,3,5,6,5,1,7,1,16,17,-1,-1,3,3,16,0,16,310,2,True,True,False,False,1,1,10,19,West,West
18,3,4,2,3,3,5,5,5,1,7,1,15,15,-1,-1,3,3,15,0,15,310,1,False,True,False,False,2,1,11,18,West,West
17,3,4,2,4,3,5,5,5,1,7,1,13,14,-1,-1,4,3,13,0,13,309,1,False,True,False,False,15,1,12,17,West,West
16,3,4,2,4,3,5,4,5,1,7,1,12,12,-1,-1,4,3,12,0,12,308,1,False,True,False,False,15,1,13,16,West,West
15,3,4,2,3,3,5,4,5,1,7,1,12,11,-1,-1,5,4,10,1,11,307,1,False,True,False,False,2,1,14,15,West,West
14,3,4,2,4,3,6,4,5,1,7,1,10,9,-1,-1,6,4,8,1,9,306,1,False,True,False,False,15,1,15,14,West,West
13,3,4,2,3,3,6,3,5,1,7,1,10,7,-1,-1,6,3,7,0,7,305,1,False,True,False,False,15,1,16,13,West,West
12,3,4,2,4,3,7,3,5,1,7,1,8,5,-1,-1,7,3,5,0,5,304,1,False,True,False,False,2,1,17,12,West,West
11,3,4,2,4,3,8,3,5,1,7,1,7,3,-1,-1,8,3,3,0,3,303,1,False,True,False,False,8,1,18,11,West,West
10,3,4,2,3,3,8,3,5,1,7,1,7,2,-1,-1,8,3,2,0,2,302,1,False,True,False,False,15,1,19,10,West,West
9,3,4,2,2,3,8,4,5,1,7,1,7,2,-1,-1,8,4,1,1,2,301,1,False,True,False,False,2,1,20,9,West,West
8,3,4,1,3,3,3,1,5,1,7,1,5,-1,-1,-1,3,3,5,0,5,300,1,False,True,False,False,4,1,21,8,West,West
7,3,4,1,4,3,3,1,5,1,7,1,3,-1,-1,-1,4,3,3,0,3,299,1,False,True,False,False,10,1,22,7,West,West
6,3,4,1,4,4,3,1,5,1,7,1,3,-1,-1,-1,4,4,2,1,3,298,1,False,True,False,False,2,1,23,6,West,West
5,3,4,1,4,5,3,1,5,1,7,1,3,-1,-1,-1,4,5,1,2,3,297,1,False,True,False,False,10,1,24,5,West,West
4,3,4,1,4,5,3,1,5,1,7,1,2,-1,-1,-1,4,5,0,2,2,296,1,False,True,False,False,10,1,25,4,West,West
4,4,4,1,5,5,3,1,5,1,7,1,2,-1,-1,-1,5,5,1,1,2,295,1,False,False,False,False,9,2,15,4,West,North
13,10,4,4,5,6,5,12,13,6,13,12,12,10,4,2,13,12,0,2,2,1,6,False,False,False,False,5,8,6,8,Stop,East
13,11,4,4,5,6,5,12,13,6,13,12,13,9,5,1,13,12,0,1,1,1,7,False,False,False,False,4,9,6,13,East,North
13,12,4,3,5,6,5,12,13,6,7,1,14,8,6,-1,13,6,0,6,6,1,8,False,False,False,False,3,10,6,13,North,North
13,11,4,3,5,6,5,12,13,6,7,1,13,9,5,-1,13,6,0,5,5,1,7,False,False,False,False,4,9,6,13,North,South
13,10,4,3,5,6,5,12,13,6,7,1,12,10,4,-1,13,6,0,4,4,1,6,False,False,False,False,5,8,6,8,South,South
13,9,4,3,5,6,5,12,13,6,7,1,11,11,3,-1,13,6,0,3,3,1,5,False,False,False,False,6,7,6,13,South,South
13,8,4,3,5,6,5,12,13,6,7,1,10,12,2,-1,13,6,0,2,2,1,6,False,False,False,False,7,6,6,13,South,South
13,7,4,3,5,6,5,12,13,6,7,1,9,13,1,-1,13,6,0,1,1,1,7,False,False,False,False,8,5,6,13,South,South
13,6,4,2,5,6,5,12,5,1,7,1,8,14,-1,-1,5,6,8,0,8,1,8,False,False,False,False,9,4,6,13,South,South
12,6,4,2,5,6,5,12,5,1,7,1,7,13,-1,-1,5,6,7,0,7,1,9,False,False,False,False,9,4,7,12,South,West
11,6,4,2,5,6,5,12,5,1,7,1,6,12,-1,-1,5,6,6,0,6,1,10,False,False,False,False,9,4,8,11,West,West
10,6,4,2,5,6,5,12,5,1,7,1,5,11,-1,-1,5,6,5,0,5,1,11,False,False,False,False,9,4,9,10,West,West
9,6,4,2,5,6,5,12,5,1,7,1,4,10,-1,-1,5,6,4,0,4,1,12,False,False,False,False,9,4,10,9,West,West
8,6,4,2,5,6,5,12,5,1,7,1,3,9,-1,-1,5,6,3,0,3,1,13,False,False,False,False,9,4,11,8,West,West
7,6,4,2,5,6,5,12,5,1,7,1,2,8,-1,-1,5,6,2,0,2,1,14,False,False,False,False,9,4,12,7,West,West
6,6,4,2,5,6,5,12,5,1,7,1,1,7,-1,-1,5,6,1,0,1,1,15,False,False,False,False,9,4,13,6,West,West
5,6,4,1,1,1,5,12,5,1,7,1,-1,6,-1,-1,5,12,0,6,6,1,16,False,False,False,False,4,4,14,5,West,West
6,6,4,1,1,1,5,12,5,1,7,1,-1,7,-1,-1,5,12,1,6,7,1,15,False,False,False,False,9,4,13,6,West,East
6,7,4,1,1,1,5,12,5,1,7,1,-1,6,-1,-1,5,12,1,5,6,1,14,False,False,False,False,8,5,13,6,East,North
6,8,4,1,1,1,5,12,5,1,7,1,-1,5,-1,-1,5,12,1,4,5,1,13,False,False,False,False,7,6,13,6,North,North
6,9,4,1,1,1,5,12,5,1,7,1,-1,4,-1,-1,5,12,1,3,4,1,12,False,False,False,False,6,7,13,6,North,North
6,10,4,1,1,1,5,12,5,1,7,1,-1,3,-1,-1,5,12,1,2,3,1,13,False,False,False,True,5,8,13,1,North,North
6,11,4,1,1,1,5,12,5,1,7,1,-1,2,-1,-1,5,12,1,1,2,1,14,False,False,False,False,4,9,13,6,North,North
2,6,4,4,6,4,8,6,11,3,16,6,6,6,12,14,6,4,4,2,6,0,-1,True,True,False,False,1,1,17,2,Stop,East
3,6,4,4,6,4,8,6,11,3,16,6,5,5,11,13,6,4,3,2,5,0,-1,True,True,False,False,1,1,16,3,East,East
4,6,4,4,6,4,8,6,11,3,16,6,4,4,10,12,6,4,2,2,4,0,-1,True,True,False,False,1,1,15,4,East,East
5,6,4,4,6,4,8,6,11,3,16,6,3,3,9,11,6,4,1,2,3,0,-1,True,True,False,False,1,1,14,5,East,East
6,6,4,4,6,4,8,6,11,3,16,6,2,2,8,10,6,4,0,2,2,0,-1,True,True,False,False,1,1,13,6,East,East
7,6,4,4,6,4,8,6,11,3,16,6,3,1,7,9,8,6,1,0,1,0,-1,True,False,False,False,1,4,12,7,East,East
8,6,4,3,6,4,3,1,11,3,16,6,4,-1,6,8,6,4,2,2,4,0,-1,True,True,False,False,1,1,11,8,East,East
7,6,4,3,6,4,3,1,11,3,16,6,3,-1,7,9,6,4,1,2,3,0,-1,True,False,False,False,1,4,12,7,East,West
7,5,4,3,6,4,3,1,11,3,16,6,2,-1,6,10,6,4,1,1,2,0,-1,False,False,True,True,2,3,1,1,West,South
7,4,4,3,6,4,3,1,11,3,16,6,1,-1,5,11,6,4,1,0,1,0,-1,False,False,False,False,3,2,12,7,South,South
6,4,4,2,1,1,3,1,11,3,16,6,-1,-1,6,12,11,3,5,1,6,0,-1,True,False,False,False,1,2,13,6,South,West
7,4,4,2,1,1,3,1,11,3,16,6,-1,-1,5,11,11,3,4,1,5,0,-1,False,False,False,False,3,2,12,7,West,East
8,4,4,2,1,1,3,1,11,3,16,6,-1,-1,4,10,11,3,3,1,4,0,-1,True,False,False,False,1,2,11,8,East,East
9,4,4,2,1,1,3,1,11,3,16,6,-1,-1,3,9,11,3,2,1,3,0,-1,True,False,False,False,1,2,10,9,East,East
