@relation 'pacman-weka.filters.unsupervised.attribute.Remove-R32,35-weka.filters.unsupervised.attribute.Remove-R3,5-12,17-18-weka.filters.unsupervised.attribute.Remove-R1-2-weka.filters.unsupervised.attribute.Remove-R9-weka.filters.unsupervised.attribute.Remove-R2-5'

@attribute num_fantasmas_vivos numeric
@attribute dist_columna_fantasma_cercano numeric
@attribute dist_fila_fantasma_cercano numeric
@attribute dist_fantasma_cercano numeric
@attribute dist_comida numeric
@attribute isWallNorth {False,True}
@attribute isWallSouth {False,True}
@attribute isWallEast {False,True}
@attribute isWallWest {False,True}
@attribute distNorth numeric
@attribute distSouth numeric
@attribute distEast numeric
@attribute distWest numeric
@attribute dir_anterior_pacman {Stop,East,West,North,South}
@attribute dir_pacman {Stop,East,West,North,South}

@data
4,0,3,3,1,False,False,True,False,8,4,1,4,North,North
4,0,2,2,1,False,False,True,False,7,5,1,4,North,North
4,0,1,1,1,False,False,True,False,6,6,1,4,North,North
3,1,0,1,1,False,False,False,False,5,7,6,6,North,North
2,2,0,2,2,True,True,False,False,1,1,5,7,North,East
2,2,0,2,3,True,True,False,False,1,1,4,8,East,East
1,0,1,1,2,False,True,False,False,5,1,3,9,East,East
1,1,2,3,2,False,True,False,False,5,1,2,10,East,East
1,1,2,3,2,False,True,False,False,5,1,3,9,East,West
1,1,1,2,1,False,False,False,True,4,2,2,1,West,North
1,1,1,2,1,False,False,False,True,3,3,2,1,North,North
4,3,13,16,1,True,False,True,False,1,8,1,2,Stop,Stop
4,3,13,16,1,True,False,True,False,1,8,1,2,Stop,Stop
4,3,11,14,1,False,False,False,False,2,7,2,5,Stop,South
4,3,9,12,1,False,False,False,False,3,6,5,2,South,South
4,3,8,11,1,False,False,True,False,4,5,1,2,South,South
4,3,7,10,1,False,False,False,False,5,4,2,9,South,South
4,2,6,8,1,False,False,True,False,6,3,1,2,South,South
4,2,5,7,1,False,False,False,False,7,2,9,9,South,South
4,3,4,7,1,True,True,False,False,1,1,8,10,South,East
4,6,3,9,1,False,False,False,False,2,9,7,11,East,East
4,5,2,7,1,False,False,False,False,7,9,6,12,East,East
4,3,2,5,1,True,True,False,False,1,1,5,13,East,East
4,2,2,4,1,False,False,False,False,4,9,4,14,East,East
4,0,2,2,1,False,False,False,False,5,9,3,15,East,East
4,1,1,2,1,False,False,True,False,6,8,1,2,East,South
4,2,0,2,1,False,False,False,False,7,7,3,6,South,South
4,1,0,1,1,False,False,False,False,6,7,4,5,South,West
4,1,0,1,1,True,True,False,False,1,1,5,4,West,West
4,1,0,1,1,False,False,False,False,9,7,6,3,West,West
3,4,3,7,1,False,False,False,False,4,7,7,2,West,West
3,4,3,7,2,True,True,False,True,1,1,8,1,West,West
3,5,3,8,1,False,False,False,False,4,7,7,2,West,East
3,4,2,6,1,False,False,False,True,5,6,2,1,East,South
3,4,1,5,1,False,False,False,False,6,5,7,14,South,South
3,3,0,3,1,True,False,False,False,1,2,8,13,South,West
3,3,0,3,1,False,False,False,False,2,5,9,12,West,West
3,2,1,3,1,False,True,False,False,11,1,10,11,West,West
3,1,0,1,1,True,False,False,False,1,2,11,10,West,West
2,16,4,20,1,False,False,False,False,11,5,12,9,West,West
2,16,4,20,1,False,False,True,False,10,6,1,2,West,North
2,16,2,18,1,False,False,False,False,11,5,12,9,North,South
2,15,2,17,1,False,False,False,False,11,5,13,8,South,West
2,13,2,15,1,True,False,False,False,1,2,14,7,West,West
2,13,2,15,1,False,False,False,False,11,5,15,6,West,West
2,11,2,13,1,False,False,False,False,11,5,16,5,West,West
2,10,2,12,1,True,False,False,False,1,2,17,4,West,West
2,9,2,11,1,False,False,False,False,4,5,18,3,West,West
2,8,3,11,1,False,False,False,False,11,5,19,2,West,West
2,8,3,11,1,True,False,False,True,1,2,20,1,West,West
2,7,2,9,1,False,True,False,False,2,1,10,6,West,South
2,6,2,8,1,False,True,False,False,2,1,10,6,South,South
2,5,3,8,1,True,False,False,False,1,4,11,5,South,West
2,4,3,7,1,False,False,False,False,7,4,12,4,West,West
2,3,3,6,1,False,True,False,False,2,1,13,3,West,West
2,3,3,6,1,False,False,False,False,7,4,14,2,West,West
2,2,3,5,1,False,False,False,True,7,4,15,1,West,West
2,1,2,3,1,False,False,False,True,8,3,2,1,West,South
2,1,1,2,1,False,False,False,False,9,2,15,4,South,South
1,2,13,15,1,True,False,False,False,1,2,16,3,South,West
1,2,14,16,1,False,True,False,False,2,1,26,3,West,South
1,0,14,14,1,False,True,False,False,15,1,27,2,South,West
1,1,13,14,1,False,True,False,True,15,1,28,1,West,West
